Gene Symbol	SO:0001619|non-coding_transcript_variant	SO:0001575|splice_donor_variant	SO:0001822|inframe_deletion	SO:0001587|nonsense	SO:0001627|intron_variant	SO:0001819|synonymous_variant	SO:0001582|initiator_codon_variant	SO:0002073|no_sequence_alteration	SO:0002153|genic_upstream_transcript_variant	SO:0001589|frameshift_variant	SO:0001623|5_prime_UTR_variant	SO:0002152|genic_downstream_transcript_variant	SO:0001820|inframe_indel	SO:0001578|stop_lost	SO:0001821|inframe_insertion	SO:0001624|3_prime_UTR_variant	SO:0001574|splice_acceptor_variant	SO:0001583|missense_variant
PSME3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
TMEM79	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RUFY2	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	16
CLDN7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3
PSME1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IDNK	9	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	8
LETMD1	38	1	0	0	35	2	0	0	0	0	8	0	0	0	0	3	0	38
ZNF277	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZNF276	37	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	37
PIF1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	5
ZBTB8A	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2
ZNF274	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ZNF273	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2
ABCB1	0	0	0	2	30	5	0	0	0	0	42	0	0	0	0	0	0	16
ABCB6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
TTYH2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
HHLA2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TTYH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
ABCB7	0	1	0	0	11	2	0	0	0	0	0	0	0	0	0	0	1	8
MRPL18	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6
ABCB4	0	1	0	2	19	2	0	0	0	1	0	0	0	0	0	0	2	15
FLII	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
ABCB5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CLCNKB	0	0	0	0	6	2	0	0	0	1	1	0	0	0	0	0	1	3
IL20RA	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	4
AGAP2	8	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	23
CLCNKA	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
COPS7B	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	4
AGAP1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ABCB8	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	8
AGAP4	48	0	0	0	0	0	1	0	0	0	2	0	0	0	0	40	1	49
AGAP3	0	0	0	0	8	1	0	0	0	1	9	0	0	0	0	0	0	10
TAPBPL	17	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	17
ABCB9	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	7
IQGAP2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
MRPL10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
MRPL11	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
MRPL20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
GHRHR	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PCNX1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
KCNMB1	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	13
GRPEL2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HESX1	15	0	0	0	0	2	1	0	0	3	0	0	0	0	0	1	0	10
KCNMB3	8	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	7
AMZ2	14	0	0	0	4	1	0	0	0	1	3	0	0	0	0	0	0	13
PSMF1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	2
PUSL1	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20
HAO2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
AMZ1	0	0	0	2	28	9	0	0	0	0	0	0	0	0	0	15	0	28
ZNF268	0	0	0	0	4	4	0	0	0	0	3	0	0	0	0	40	0	46
ZNF267	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CTC1	963	2	5	30	6	230	0	0	0	41	0	0	1	0	3	142	0	514
ABCA2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CADM3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
ZNF263	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
COL24A1	64	0	0	1	0	1	0	0	0	0	22	0	0	0	0	0	0	62
CADM1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1
CADM2	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	4
ABCA4	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	3
ABCA9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ABCA8	0	0	0	0	2	2	0	0	0	0	15	0	0	0	0	0	0	17
FAM136A	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	4
MRPL23	11	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0	11
MRPL21	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6
FLI1	0	0	0	1	20	15	0	0	0	0	17	0	0	0	0	0	0	18
MRPL22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MRPL30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ABTB1	27	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	29
H1-4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FERMT1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FAM135A	0	0	0	1	9	0	1	0	0	0	12	0	0	0	0	0	0	17
EIF6	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	7
ZFAT	59	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	54
TDP1	0	1	0	0	12	2	1	0	0	0	6	0	0	0	0	0	0	6
ABTB3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
PSMG4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	3
PSMG1	14	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	13
PSMG2	20	0	0	1	30	4	1	0	0	0	2	0	0	0	0	0	0	28
ZNF257	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	4
HAMP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TMEM9B	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2
FERMT2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EZH1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ZNF256	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	10
EZH2	0	2	2	1	24	5	1	0	0	1	1	0	1	0	0	0	0	14
FERMT3	0	0	2	1	2	18	1	0	0	1	63	0	0	0	0	0	0	44
MAJIN	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2
ZNF254	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	6
ZNF253	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	3
SRPX	0	0	0	1	10	2	0	0	0	0	0	0	0	0	0	0	0	9
PIGU	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TUT7	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	6
PIGT	208	0	0	6	54	56	0	0	0	12	0	0	0	0	0	1	1	129
ZNF250	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PIGO	0	0	4	6	327	99	0	0	0	14	6	0	0	0	0	0	0	198
PIGN	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
PIGQ	0	1	0	5	26	25	1	0	0	2	0	0	0	0	0	11	0	47
WFIKKN2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
PIGP	0	0	0	0	20	11	5	1	0	4	21	0	0	0	0	0	2	27
TMEM51	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	9
TDRP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MRPL39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EFCAB5	25	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	25
TMEM53	0	0	0	0	6	0	1	0	0	1	1	0	0	0	0	0	0	5
MRPL37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CTCF	0	1	1	3	78	12	1	0	0	14	5	0	0	0	1	0	4	47
EFCAB6	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	4
RCSD1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
MRPL34	0	0	0	0	16	1	0	0	0	0	1	0	0	0	0	1	0	19
PIGV	274	1	2	7	213	82	0	0	0	7	65	0	0	1	1	13	0	154
PIGY	0	0	0	0	0	1	1	0	0	1	4	0	0	0	0	8	0	10
MRPL32	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
MRPL33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRMT112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MRPL42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
LMBR1	139	0	2	2	8	19	0	0	0	0	25	0	0	0	0	80	0	31
EDRF1	29	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25
MRPL40	0	0	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	6
TMEM43	8	1	1	0	17	9	2	0	0	0	0	0	1	0	0	7	6	4
TMEM44	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
FASTK	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
EFCAB2	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2
CTLA4	0	1	0	3	26	11	1	0	0	4	0	0	0	0	0	4	2	24
ZNF248	3	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	13
CTBS	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
OFD1	0	1	1	4	25	25	2	0	0	9	79	0	1	0	0	0	2	64
DFFB	11	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11
DFFA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	6
LYPLA1	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	7
ROM1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
MRPL49	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
TMEM40	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
MRPL47	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
MRPL48	6	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	6
LRRD1	1	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	24
MRPL45	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
PIGC	0	0	0	4	42	6	0	0	0	0	0	0	0	0	0	0	0	32
MZT2B	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
MRPL52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
PSMA6	7	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	6
PSMA3	55	0	1	0	1	23	0	0	0	0	0	0	0	0	0	0	1	31
PSMA4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3
LRRC7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2
PIGA	193	0	3	4	134	49	4	0	0	14	6	0	1	0	0	4	0	170
KCNMA1	0	1	3	1	119	23	2	0	0	1	6	0	11	0	8	59	0	51
TUT1	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	20	0	19
PIGM	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PIGL	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	10
HAP1	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	8
PIGG	740	9	6	20	233	229	10	0	0	33	328	0	0	0	3	64	4	443
SMTNL2	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	16
PIGF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6
TMEM106A	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
ZNF233	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	14
ZNF232	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SERPINB11	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	8
TAMALIN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CTF1	141	0	2	2	8	43	0	0	0	5	0	0	1	0	5	5	1	71
SERPINB13	0	0	0	0	4	1	0	0	0	0	9	0	0	0	0	0	0	8
IDUA	1063	7	25	73	446	473	7	0	1	100	44	0	0	3	12	90	5	634
DMAC2	7	0	0	0	1	4	0	0	0	0	0	0	0	0	0	3	0	7
COL11A1	1212	5	10	17	133	271	0	0	0	19	11	0	4	0	1	33	0	865
COL11A2	0	5	0	2	74	24	0	0	0	7	0	0	0	0	0	0	0	36
CLECL1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ZNF518A	57	0	0	1	38	13	0	0	0	1	1	0	0	1	0	0	0	50
TMEM70	250	0	2	6	1	54	1	0	0	14	7	0	0	1	1	155	0	127
TMEM71	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PSMA8	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	5
PSMB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PSMB7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PSMB4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
BTAF1	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32
PSMB5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	6
PSMB2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
BGLAP	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	6
PSMB3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM67	567	2	5	33	64	110	2	0	0	28	52	0	0	0	3	2	3	392
TMEM68	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
HAS3	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	6
ZNF229	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
CLPTM1	0	0	0	0	5	4	0	0	0	0	7	0	0	0	0	0	0	8
FLNA	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1
FLNB	44	3	0	1	19	21	0	0	0	0	0	0	0	0	0	0	3	29
ZNF227	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4
CEPT1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
FLNC	47	0	7	2	71	28	0	0	0	8	0	0	5	0	2	0	1	51
ZNF226	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
LEFTY2	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	3
ZNF224	31	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27
ZNF222	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TRMT10B	17	0	0	1	9	2	0	0	0	0	3	0	0	0	0	0	0	16
USP9X	0	0	3	0	5	1	0	0	0	2	0	0	3	0	0	0	0	2
TMEM62	17	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	19
TMEM64	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PLXDC2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMCO3	37	0	0	0	17	7	0	0	0	0	1	0	0	0	0	0	0	36
PSMB8	0	1	0	0	25	7	0	0	0	1	1	0	0	0	0	0	0	15
TMCO1	23	0	1	6	7	1	0	0	0	5	12	0	0	0	0	0	0	15
SPSB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	22
TMEM59	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	4
TMCO6	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	8
PSMC6	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM54	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
FABP7	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	3	0	2
PSMC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3
PSMC2	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	5
ZNF219	10	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	13
ZNF217	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
GOPC	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	5
ZNF215	10	1	0	0	11	0	0	0	0	0	7	0	0	0	0	0	0	19
ZNF214	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ZNF213	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20
ZNF211	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
ZBTB25	0	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	32
NCF2	0	1	1	4	47	11	1	0	0	3	2	0	1	0	0	0	1	26
ZBTB24	0	0	1	0	5	5	0	0	0	1	17	0	1	1	0	3	0	14
NCF4	10	1	0	3	62	22	0	0	0	2	0	0	0	0	0	2	1	47
ZBTB21	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11
ZBTB20	74	2	0	3	6	15	0	0	0	1	15	0	0	0	0	1	1	55
SAYSD1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
RORA	0	0	0	1	11	2	1	0	0	2	0	0	0	1	0	0	0	7
RORB	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TSEN2	126	1	1	5	67	33	0	0	0	2	23	0	1	0	0	13	0	80
SAT1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EIF4ENIF1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
SESN3	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	6
SESN1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SCMH1	18	0	0	0	6	1	0	0	0	0	3	0	0	0	0	0	0	18
ZNF208	2	0	0	0	56	0	0	0	0	0	0	0	0	1	0	0	0	57
PIM1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ZNF207	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ZNF205	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NEPRO	6	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	8
ROS1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ZNF202	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	7
ZBTB37	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	5
ZBTB32	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	13
UBALD1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	4
HAT1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DYDC2	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
ROR1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
ROR2	0	1	0	4	13	19	1	0	0	2	0	0	0	1	0	13	1	23
SQSTM1	0	1	2	4	81	34	6	0	0	3	23	0	1	0	0	16	0	53
OSBP2	8	0	0	0	7	4	0	0	0	0	7	0	0	0	0	0	0	11
TMEM31	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3
CYP19A1	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0
RCC1L	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
TMEM25	16	0	0	0	17	0	0	0	0	1	0	0	0	0	0	1	0	20
TMEM26	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
SLCO1B1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ATXN3	32	0	1	0	10	3	0	0	0	6	4	0	1	0	6	2	0	17
ATXN2	53	0	2	0	35	5	0	0	0	0	11	0	0	0	1	0	0	49
PORCN	0	0	0	1	5	4	0	0	0	1	10	0	0	0	0	0	1	8
ATXN1	0	0	5	3	0	10	0	3	0	1	0	0	5	0	6	54	0	44
ATXN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
SLCO1B3	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	5	0	5
THEM5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM49B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
THEM6	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10
C9orf85	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ZBTB18	0	0	1	3	1	1	0	0	0	3	1	0	2	0	1	0	0	1
ZBTB17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RBPMS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TFPI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
GOT2	0	0	0	0	8	3	0	0	0	1	0	0	0	0	0	0	0	4
ZBTB10	0	0	1	1	25	0	1	0	0	0	0	0	0	0	0	0	0	23
DCDC2	13	1	0	0	5	2	0	0	0	0	8	0	0	0	0	0	1	4
ZBTB11	10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8
QKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
DCDC1	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9
PTPRD	0	0	0	0	30	5	0	0	0	0	0	0	0	0	0	0	0	25
MLXIPL	61	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	38
PTPRE	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
PTPRB	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
PTPRC	8	2	0	1	73	22	1	0	0	1	0	0	0	0	0	2	0	54
TMEM11	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
PTPRA	27	0	0	2	14	3	0	0	0	3	33	0	0	0	0	0	0	43
SLCO1A2	19	0	0	0	7	1	0	0	0	0	3	0	0	0	0	1	0	18
PIN1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MYCBPAP	37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	36
PIN4	4	0	0	0	25	1	0	0	0	1	4	0	0	0	0	0	0	26
TMEM18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
HSP90AB1	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	10
FLT3	116	0	3	0	0	26	0	0	0	0	0	0	0	0	2	0	0	85
FLT4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RASGRF1	3	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	5
FASLG	0	0	2	0	5	18	0	0	0	0	0	0	0	0	0	43	0	36
ARRB2	14	0	0	0	3	3	0	0	0	0	4	0	0	0	0	2	0	13
NADK2	0	0	1	2	52	22	3	0	0	3	27	0	0	0	0	0	0	39
NCK2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
HMG20A	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
DIS3L2	1501	9	16	21	746	440	2	0	0	42	8	0	0	1	5	27	5	964
NDUFC2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
PARD3B	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	6
SLCO1C1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3
HAX1	0	0	5	2	51	12	0	0	0	7	0	0	0	0	4	0	1	20
BIRC5	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	6
MTRF1L	16	0	0	0	2	0	0	0	0	0	4	0	0	0	0	5	0	18
AHDC1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
R3HCC1L	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	37
BIRC2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
C9orf72	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	1	0	0
RBPJL	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	5
ITIH4	7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	6
NDUFB9	1	0	0	1	2	4	2	0	0	0	16	0	0	0	0	0	1	12
ITIH3	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	13
NDUFB8	0	0	0	1	11	9	0	0	0	0	1	0	0	0	0	6	0	8
NDUFB6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NDUFB5	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	6
NDUFB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ZBTB49	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21
KHDC1L	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NDUFB2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NTN4	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	7
ZBTB44	11	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	11
ITIH1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	4
ZBTB41	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ZBTB40	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
GANAB	0	0	2	4	37	12	2	0	0	4	65	0	0	0	0	0	1	45
KIAA1328	28	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	28
FCHO1	368	1	0	2	123	132	0	0	0	3	18	0	0	0	0	0	2	251
CCL3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IARS2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
IARS1	181	1	1	5	31	56	0	0	0	8	0	0	0	0	0	0	0	117
AKAIN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
